none_train,none_val,reg_train,reg_val
0.00027013462386094034,0.33885011076927185,0.003562357509508729,0.3006311357021332
0.0002676903095562011,0.3393383026123047,0.0035462493542581797,0.30152300000190735
0.00026536997756920755,0.33952683210372925,0.0035613463260233402,0.30023708939552307
0.0002630197268445045,0.33985635638237,0.003558460157364607,0.2994125485420227
0.0002606896450743079,0.3402201235294342,0.0035416013561189175,0.30210116505622864
0.00025841392925940454,0.34036970138549805,0.003520053578540683,0.3063397705554962
0.0002560929278843105,0.34055739641189575,0.0035064565017819405,0.30726104974746704
0.0002538698026910424,0.3407368063926697,0.003481463063508272,0.306995153427124
0.00025162671227008104,0.34087613224983215,0.0034809343051165342,0.3055424094200134
0.00024937724811024964,0.3410300314426422,0.003469278570264578,0.3042980432510376
0.0002474734210409224,0.3408277630805969,0.003440284403041005,0.303607702255249
0.0002455467183608562,0.3408520519733429,0.0034624841064214706,0.30131298303604126
0.00024329341249540448,0.34107452630996704,0.0034156604669988155,0.30188360810279846
0.0002410132874501869,0.3415178060531616,0.0033907261677086353,0.3039968013763428
0.00023885309929028153,0.34188151359558105,0.003377846209332347,0.30618005990982056
0.00023674784461036325,0.3421715795993805,0.0033500734716653824,0.30674517154693604
0.00023470121959690005,0.3425202965736389,0.0033364789560437202,0.30790939927101135
0.0002325592504348606,0.34284844994544983,0.003298731753602624,0.30625462532043457
0.0002304971421835944,0.3430006206035614,0.003267915453761816,0.3035523593425751
0.00022849460947327316,0.3431745767593384,0.0032407979015260935,0.30022531747817993
0.0002265263901790604,0.3434597849845886,0.0032117278315126896,0.3013271391391754
0.00022458896273747087,0.3437448740005493,0.0031882342882454395,0.3037183880805969
0.00022268907923717052,0.3439897298812866,0.0031739415135234594,0.30555611848831177
0.0002207919751526788,0.3441794514656067,0.0031504088547080755,0.3065110743045807
0.0002189350634580478,0.344510018825531,0.003131947247311473,0.3078997731208801
0.00021713090245611966,0.34484177827835083,0.0031387589406222105,0.3080275058746338
0.00021531818492803723,0.3450962007045746,0.0031438760925084352,0.30588018894195557
0.00021349010057747364,0.3454572558403015,0.0031356485560536385,0.30868464708328247
0.00021167207160033286,0.3455392122268677,0.0030977828428149223,0.308732807636261
0.00020989443873986602,0.34565213322639465,0.0030582218896597624,0.30765703320503235
0.00020815413154195994,0.3457917869091034,0.003037592163309455,0.3059326410293579
